id,departure,arrival,date,time_departure,duration_minutes,cost,distance_km,airline
2040,Архангельск,Саратов,2026-07-20,14:40:00,113,24571,1481,Аэрофлот
2041,Саратов,Архангельск,2026-07-20,12:25:00,106,29533,1481,S7 Airlines
2042,Архангельск,Саратов,2026-07-20,11:40:00,106,27210,1481,Россия
2043,Саратов,Архангельск,2026-07-20,23:40:00,110,18498,1481,Red Wings
2044,Архангельск,Саратов,2026-07-20,19:45:00,110,31358,1481,Аэрофлот
2045,Саратов,Мурманск,2026-07-20,14:05:00,149,32021,2040,Уральские авиалинии
2046,Мурманск,Саратов,2026-07-20,17:50:00,149,33007,2040,Победа
2047,Саратов,Мурманск,2026-07-20,17:40:00,150,37791,2040,Аэрофлот
2048,Мурманск,Саратов,2026-07-20,23:55:00,150,29341,2040,Аэрофлот
2049,Саратов,Мурманск,2026-07-20,19:35:00,160,42670,2040,S7 Airlines
2050,Мурманск,Саратов,2026-07-20,20:00:00,160,34916,2040,Победа
2051,Саратов,Сыктывкар,2026-07-20,07:00:00,90,15575,1158,Победа
2052,Сыктывкар,Саратов,2026-07-20,14:25:00,90,19912,1158,Аэрофлот
2053,Саратов,Сыктывкар,2026-07-20,19:50:00,85,21698,1158,Победа
2054,Сыктывкар,Саратов,2026-07-20,06:20:00,85,15826,1158,S7 Airlines
2055,Саратов,Сыктывкар,2026-07-20,20:20:00,83,21214,1158,S7 Airlines
2056,Сыктывкар,Саратов,2026-07-20,10:30:00,83,24258,1158,Аэрофлот
2057,Екатеринбург,Омск,2026-07-20,12:20:00,59,15461,818,Аэрофлот
2058,Омск,Екатеринбург,2026-07-20,08:15:00,59,14426,818,Уральские авиалинии
2059,Екатеринбург,Омск,2026-07-20,15:15:00,59,12965,818,S7 Airlines
2060,Омск,Екатеринбург,2026-07-20,06:50:00,59,12485,818,Аэрофлот
2061,Екатеринбург,Омск,2026-07-20,15:55:00,62,13364,818,Россия
2062,Омск,Екатеринбург,2026-07-20,06:20:00,62,10637,818,Red Wings
2063,Екатеринбург,Омск,2026-07-20,21:40:00,59,12469,818,S7 Airlines
2064,Омск,Екатеринбург,2026-07-20,19:40:00,59,16957,818,Аэрофлот
2065,Екатеринбург,Омск,2026-07-20,22:45:00,60,11379,818,Победа
2066,Омск,Екатеринбург,2026-07-20,16:50:00,60,14134,818,S7 Airlines
2067,Екатеринбург,Новосибирск,2026-07-20,07:40:00,101,20568,1382,Россия
2068,Новосибирск,Екатеринбург,2026-07-20,11:05:00,101,27229,1382,S7 Airlines
2069,Екатеринбург,Новосибирск,2026-07-20,08:40:00,99,22287,1382,Победа
2070,Новосибирск,Екатеринбург,2026-07-20,12:55:00,99,26072,1382,Аэрофлот
2071,Екатеринбург,Новосибирск,2026-07-20,15:35:00,102,21914,1382,S7 Airlines
2072,Новосибирск,Екатеринбург,2026-07-20,16:05:00,102,20623,1382,Red Wings
2073,Екатеринбург,Новосибирск,2026-07-20,19:05:00,104,25634,1382,Победа
2074,Новосибирск,Екатеринбург,2026-07-20,07:50:00,104,21137,1382,Россия
2075,Екатеринбург,Томск,2026-07-20,10:20:00,115,33897,1498,Аэрофлот
2076,Томск,Екатеринбург,2026-07-20,21:40:00,115,24031,1498,S7 Airlines
2077,Екатеринбург,Томск,2026-07-20,13:55:00,107,29449,1498,Аэрофлот
2078,Томск,Екатеринбург,2026-07-20,15:05:00,107,26979,1498,S7 Airlines
2079,Екатеринбург,Томск,2026-07-20,21:15:00,106,25823,1498,Аэрофлот
2080,Томск,Екатеринбург,2026-07-20,15:30:00,106,21867,1498,Победа
2081,Екатеринбург,Кемерово,2026-07-20,13:20:00,121,27430,1584,Россия
2082,Кемерово,Екатеринбург,2026-07-20,17:55:00,121,25435,1584,Red Wings
2083,Екатеринбург,Кемерово,2026-07-20,16:40:00,122,28271,1584,Аэрофлот
2084,Кемерово,Екатеринбург,2026-07-20,15:35:00,122,27702,1584,S7 Airlines
2085,Екатеринбург,Кемерово,2026-07-20,17:45:00,113,26706,1584,Победа
2086,Кемерово,Екатеринбург,2026-07-20,21:10:00,113,23571,1584,Победа
2087,Екатеринбург,Кемерово,2026-07-20,21:30:00,115,26910,1584,S7 Airlines
2088,Кемерово,Екатеринбург,2026-07-20,12:50:00,115,24884,1584,Уральские авиалинии
2089,Екатеринбург,Барнаул,2026-07-20,17:15:00,113,22903,1501,Победа
2090,Барнаул,Екатеринбург,2026-07-20,15:30:00,113,23715,1501,Победа
2091,Екатеринбург,Барнаул,2026-07-20,18:45:00,108,29140,1501,Россия
2092,Барнаул,Екатеринбург,2026-07-20,10:00:00,108,32968,1501,Аэрофлот
2093,Екатеринбург,Барнаул,2026-07-20,20:50:00,115,28061,1501,Россия
2094,Барнаул,Екатеринбург,2026-07-20,08:20:00,115,29769,1501,Аэрофлот
2095,Екатеринбург,Красноярск,2026-07-20,09:30:00,149,34814,1967,Уральские авиалинии
2096,Красноярск,Екатеринбург,2026-07-20,08:35:00,149,32680,1967,Победа
2097,Екатеринбург,Красноярск,2026-07-20,17:40:00,142,29653,1967,Победа
2098,Красноярск,Екатеринбург,2026-07-20,19:20:00,142,34297,1967,Победа
2099,Екатеринбург,Красноярск,2026-07-20,20:30:00,146,34984,1967,S7 Airlines
2100,Красноярск,Екатеринбург,2026-07-20,14:40:00,146,29257,1967,Уральские авиалинии
2101,Екатеринбург,Красноярск,2026-07-20,23:20:00,144,27289,1967,S7 Airlines
2102,Красноярск,Екатеринбург,2026-07-20,07:40:00,144,31325,1967,S7 Airlines
2103,Екатеринбург,Иркутск,2026-07-20,10:55:00,209,52620,2812,Red Wings
2104,Иркутск,Екатеринбург,2026-07-20,11:50:00,209,47044,2812,Red Wings
2105,Екатеринбург,Иркутск,2026-07-20,20:30:00,215,48212,2812,Победа
2106,Иркутск,Екатеринбург,2026-07-20,21:45:00,215,44419,2812,Аэрофлот
2107,Екатеринбург,Иркутск,2026-07-20,23:35:00,212,39226,2812,S7 Airlines
2108,Иркутск,Екатеринбург,2026-07-20,19:05:00,212,53199,2812,Red Wings
2109,Екатеринбург,Улан-Удэ,2026-07-20,07:55:00,229,50448,3026,Аэрофлот
2110,Улан-Удэ,Екатеринбург,2026-07-20,12:05:00,229,52388,3026,Red Wings
2111,Екатеринбург,Чита,2026-07-20,11:10:00,261,55403,3363,Победа
2112,Чита,Екатеринбург,2026-07-20,11:25:00,261,55696,3363,Red Wings
2113,Екатеринбург,Чита,2026-07-20,13:15:00,259,61989,3363,Аэрофлот
2114,Чита,Екатеринбург,2026-07-20,22:45:00,259,44591,3363,Победа
2115,Екатеринбург,Якутск,2026-07-20,10:45:00,269,72726,3760,Россия
2116,Якутск,Екатеринбург,2026-07-20,16:25:00,269,56183,3760,Победа
2117,Екатеринбург,Якутск,2026-07-20,21:50:00,292,62640,3760,S7 Airlines
2118,Якутск,Екатеринбург,2026-07-20,16:00:00,292,56091,3760,Победа
2119,Екатеринбург,Якутск,2026-07-20,23:05:00,290,52649,3760,Аэрофлот
2120,Якутск,Екатеринбург,2026-07-20,18:50:00,290,76478,3760,S7 Airlines
2121,Екатеринбург,Хабаровск,2026-07-20,14:55:00,370,76594,4854,Победа
2122,Хабаровск,Екатеринбург,2026-07-20,18:20:00,370,103997,4854,Аэрофлот
2123,Екатеринбург,Владивосток,2026-07-20,10:55:00,361,103413,5065,S7 Airlines
2124,Владивосток,Екатеринбург,2026-07-20,11:30:00,361,100589,5065,Аэрофлот
2125,Екатеринбург,Владивосток,2026-07-20,20:25:00,374,80632,5065,Уральские авиалинии
2126,Владивосток,Екатеринбург,2026-07-20,21:35:00,374,70657,5065,Победа
2127,Екатеринбург,Южно-Сахалинск,2026-07-20,12:40:00,423,93100,5389,Победа
2128,Южно-Сахалинск,Екатеринбург,2026-07-20,16:15:00,423,97846,5389,Аэрофлот
2129,Екатеринбург,Южно-Сахалинск,2026-07-20,14:30:00,395,91867,5389,S7 Airlines
2130,Южно-Сахалинск,Екатеринбург,2026-07-20,22:05:00,395,76549,5389,Россия
2131,Екатеринбург,Южно-Сахалинск,2026-07-20,15:05:00,402,77511,5389,Red Wings
2132,Южно-Сахалинск,Екатеринбург,2026-07-20,11:00:00,402,90009,5389,Уральские авиалинии
2133,Екатеринбург,Сочи,2026-07-20,11:20:00,152,39475,2076,Россия
2134,Сочи,Екатеринбург,2026-07-20,23:05:00,152,29594,2076,Аэрофлот
2135,Екатеринбург,Сочи,2026-07-20,11:35:00,162,39119,2076,S7 Airlines
2136,Сочи,Екатеринбург,2026-07-20,12:35:00,162,35079,2076,Россия
2137,Екатеринбург,Сочи,2026-07-20,15:20:00,150,34772,2076,S7 Airlines
2138,Сочи,Екатеринбург,2026-07-20,19:50:00,150,46029,2076,Аэрофлот
2139,Екатеринбург,Сочи,2026-07-20,20:40:00,156,33307,2076,Победа
2140,Сочи,Екатеринбург,2026-07-20,18:30:00,156,42771,2076,S7 Airlines
2141,Екатеринбург,Краснодар,2026-07-20,08:15:00,154,33332,1989,Победа
2142,Краснодар,Екатеринбург,2026-07-20,09:40:00,154,33897,1989,Победа
2143,Екатеринбург,Краснодар,2026-07-20,15:10:00,150,31425,1989,Уральские авиалинии
2144,Краснодар,Екатеринбург,2026-07-20,06:00:00,150,28730,1989,Аэрофлот
2145,Екатеринбург,Краснодар,2026-07-20,20:50:00,153,38661,1989,Аэрофлот
2146,Краснодар,Екатеринбург,2026-07-20,17:05:00,153,31962,1989,Победа
2147,Екатеринбург,Краснодар,2026-07-20,22:30:00,153,30481,1989,S7 Airlines
2148,Краснодар,Екатеринбург,2026-07-20,09:15:00,153,37795,1989,Россия
2149,Екатеринбург,Ростов-на-Дону,2026-07-20,11:35:00,134,36544,1764,Аэрофлот
2150,Ростов-на-Дону,Екатеринбург,2026-07-20,12:05:00,134,31380,1764,Россия
2151,Екатеринбург,Ростов-на-Дону,2026-07-20,17:55:00,131,30689,1764,S7 Airlines
2152,Ростов-на-Дону,Екатеринбург,2026-07-20,19:05:00,131,32786,1764,Red Wings
2153,Екатеринбург,Ростов-на-Дону,2026-07-20,19:30:00,134,35024,1764,S7 Airlines
2154,Ростов-на-Дону,Екатеринбург,2026-07-20,18:30:00,134,30556,1764,Победа
2155,Екатеринбург,Ставрополь,2026-07-20,07:10:00,137,28277,1826,Аэрофлот
2156,Ставрополь,Екатеринбург,2026-07-20,07:55:00,137,27371,1826,S7 Airlines
2157,Екатеринбург,Ставрополь,2026-07-20,18:10:00,140,39594,1826,Аэрофлот
2158,Ставрополь,Екатеринбург,2026-07-20,18:35:00,140,31373,1826,Уральские авиалинии
2159,Екатеринбург,Ставрополь,2026-07-20,19:25:00,140,36742,1826,Аэрофлот
2160,Ставрополь,Екатеринбург,2026-07-20,15:30:00,140,28531,1826,Red Wings
2161,Екатеринбург,Минеральные Воды,2026-07-20,14:15:00,143,29060,1859,Уральские авиалинии
2162,Минеральные Воды,Екатеринбург,2026-07-20,19:45:00,143,33435,1859,Уральские авиалинии
2163,Екатеринбург,Минеральные Воды,2026-07-20,19:25:00,143,39809,1859,Аэрофлот
2164,Минеральные Воды,Екатеринбург,2026-07-20,15:40:00,143,32828,1859,Аэрофлот
2165,Екатеринбург,Минеральные Воды,2026-07-20,22:25:00,137,29253,1859,Аэрофлот
2166,Минеральные Воды,Екатеринбург,2026-07-20,16:05:00,137,28859,1859,Red Wings
2167,Екатеринбург,Минеральные Воды,2026-07-20,23:25:00,145,25349,1859,S7 Airlines
2168,Минеральные Воды,Екатеринбург,2026-07-20,22:50:00,145,25554,1859,S7 Airlines
2169,Екатеринбург,Махачкала,2026-07-20,07:55:00,131,27405,1807,S7 Airlines
2170,Махачкала,Екатеринбург,2026-07-20,11:40:00,131,34475,1807,Аэрофлот
2171,Екатеринбург,Махачкала,2026-07-20,10:55:00,136,31195,1807,Уральские авиалинии
2172,Махачкала,Екатеринбург,2026-07-20,09:45:00,136,33760,1807,Россия
2173,Екатеринбург,Махачкала,2026-07-20,21:40:00,130,26087,1807,Победа
2174,Махачкала,Екатеринбург,2026-07-20,18:00:00,130,36887,1807,Аэрофлот
2175,Екатеринбург,Грозный,2026-07-20,06:10:00,136,26824,1826,S7 Airlines
2176,Грозный,Екатеринбург,2026-07-20,16:35:00,136,28582,1826,Red Wings
2177,Екатеринбург,Грозный,2026-07-20,14:45:00,136,28848,1826,Россия
2178,Грозный,Екатеринбург,2026-07-20,12:40:00,136,36028,1826,Аэрофлот
2179,Екатеринбург,Грозный,2026-07-20,18:35:00,138,32612,1826,Победа
2180,Грозный,Екатеринбург,2026-07-20,10:10:00,138,35464,1826,Победа
2181,Екатеринбург,Калининград,2026-07-20,06:20:00,183,35853,2469,Аэрофлот
2182,Калининград,Екатеринбург,2026-07-20,08:40:00,183,43280,2469,Победа
2183,Екатеринбург,Калининград,2026-07-20,10:40:00,189,54296,2469,Аэрофлот
2184,Калининград,Екатеринбург,2026-07-20,22:00:00,189,35299,2469,S7 Airlines
2185,Екатеринбург,Калининград,2026-07-20,22:30:00,193,33381,2469,S7 Airlines
2186,Калининград,Екатеринбург,2026-07-20,13:20:00,193,38095,2469,Red Wings
2187,Екатеринбург,Архангельск,2026-07-20,09:40:00,97,23909,1373,Уральские авиалинии
2188,Архангельск,Екатеринбург,2026-07-20,18:25:00,97,25056,1373,Уральские авиалинии
2189,Екатеринбург,Архангельск,2026-07-20,10:50:00,105,23997,1373,Уральские авиалинии
2190,Архангельск,Екатеринбург,2026-07-20,23:15:00,105,17390,1373,S7 Airlines
2191,Екатеринбург,Архангельск,2026-07-20,21:40:00,98,22965,1373,Аэрофлот
2192,Архангельск,Екатеринбург,2026-07-20,14:00:00,98,19963,1373,Уральские авиалинии
2193,Екатеринбург,Мурманск,2026-07-20,08:40:00,136,36466,1909,Аэрофлот
2194,Мурманск,Екатеринбург,2026-07-20,16:50:00,136,30972,1909,S7 Airlines
